ID,Utterance,Speaker,Dialogue_ID,Wav_Path,Label
4169,어 이제 나는 이제 너도 알다시피 약간 주사가 안 좋은 친구를 한 번 만나봤었잖아.,User029M,Sess15_script02,./ETRI/KEMDy20_v1_1/wav/Session15/Sess15_script02_User029M_001.wav,neutral
6957,그치 않아?,User050F,Sess25_script01,./ETRI/KEMDy20_v1_1/wav/Session25/Sess25_script01_User050F_033.wav,neutral
5601,"사람은 두 개 다 갖고 있잖아, 그 엄마는.",User039M,Sess20_script04,./ETRI/KEMDy20_v1_1/wav/Session20/Sess20_script04_User039M_008.wav,neutral
7144, 그 여자가 잘못했다 아니면 뭐 그 누나가 처음부터 반말한 건 예의가 아니였다  이런 식으로.,User049M,Sess25_script04,./ETRI/KEMDy20_v1_1/wav/Session25/Sess25_script04_User049M_024.wav,neutral
3282,근데 더 행복해 더 행복해져야 그 상처를 무뎌지게 할 수 있으니까.,User013M,Sess07_script05,./ETRI/KEMDy20_v1_1/wav/Session07/Sess07_script05_User013M_010.wav,neutral
1068,근데 교수님은 아이폰이 아니어 가지고 이해를 못 하는 거야.,User007M,Sess04_script03,./ETRI/KEMDy20_v1_1/wav/Session04/Sess04_script03_User007M_031.wav,neutral
5523,"으 으응 맞, 맞아요 맞아요 맞아 맞아.",User040M,Sess20_script02,./ETRI/KEMDy20_v1_1/wav/Session20/Sess20_script02_User040M_014.wav,neutral
9328,되게 설레고 아 진짜 이런 감정 처음 느껴봤고 아 진짜 연애할 수 있을 거 같은 거예요.,User062M,Sess31_script06,./ETRI/KEMDy20_v1_1/wav/Session31/Sess31_script06_User062M_026.wav,neutral
11424,응 이게 익숙해서.,User074F,Sess37_script03,./ETRI/KEMDy20_v1_1/wav/Session37/Sess37_script03_User074F_022.wav,neutral
7985,그니까 매트릭스는 뭐 사람을 단순하게 이제 뭐 건전지?,User055M,Sess28_script02,./ETRI/KEMDy20_v1_1/wav/Session28/Sess28_script02_User055M_006.wav,neutral
3311,그게 없지 않아 있죠.,User013M,Sess07_script05,./ETRI/KEMDy20_v1_1/wav/Session07/Sess07_script05_User013M_025.wav,neutral
12200,  아빠도 있을 가능성이 이제 아빠가 물려받았을 거 아니야.,User077F,Sess39_script05,./ETRI/KEMDy20_v1_1/wav/Session39/Sess39_script05_User077F_027.wav,neutral
382, 그러면 승미 씨 같은 경우는 뭐 어떻게 일이 딱 나눠져 있는지 아니면 그냥 그렇게 유동적으로 변하 어떻게 변하나요?,User004M,Sess02_script02,./ETRI/KEMDy20_v1_1/wav/Session02/Sess02_script02_User004M_017.wav,neutral
7071, 그래서 아 진자 왜 딸들이 이렇게 막 식당하라고 하는지 알겠다 약간 이런 느낌이었지.,User049M,Sess25_script03,./ETRI/KEMDy20_v1_1/wav/Session25/Sess25_script03_User049M_017.wav,neutral
10145,응 무조건 자기가 옳고 응 너네가 잘못됐어 그니까 너네는 내 기준에 맞지 않으니까 너네는 잘못됐어.,User066M,Sess33_script04,./ETRI/KEMDy20_v1_1/wav/Session33/Sess33_script04_User066M_026.wav,neutral
455,그런 거를 생각을 하면  감정이라는 게 학습에 의한 거라고는  만 치부하지 치부하긴 어렵지 않을까요?,User003F,Sess02_script04,./ETRI/KEMDy20_v1_1/wav/Session02/Sess02_script04_User003F_012.wav,neutral
5217,"너무  요즘 그 페, 페미?",User038F,Sess19_script02,./ETRI/KEMDy20_v1_1/wav/Session19/Sess19_script02_User038F_007.wav,neutral
2269,응 그 그 사람 인스타그램도 받아 가지고 지금도 연락하고 지내고 있어. ,User018M,Sess09_script01,./ETRI/KEMDy20_v1_1/wav/Session09/Sess09_script01_User018M_013.wav,neutral
10317,어 어렸을 때. ,User068M,Sess34_script02,./ETRI/KEMDy20_v1_1/wav/Session34/Sess34_script02_User068M_014.wav,neutral
352,아 저녁만요?,User004M,Sess02_script01,./ETRI/KEMDy20_v1_1/wav/Session02/Sess02_script01_User004M_026.wav,neutral
13317, 우리 신랑이.,User084F,Sess17_script04,./ETRI/KEMDy20_v1_1/wav/Session17/Sess17_script04_User084F_008.wav,neutral
9629,나처럼 말 많은 사람 싫어해. ,User063M,Sess32_script03,./ETRI/KEMDy20_v1_1/wav/Session32/Sess32_script03_User063M_044.wav,neutral
7005,"아니 나는 만났던 사람은 다 없었던 거 같애, 그리고 나 그 뭐 똥차, 벤츠 이런 것도 만날 땐 뭐 다 벤츠겠지 똥차가 어딨겠어.",User050F,Sess25_script02,./ETRI/KEMDy20_v1_1/wav/Session25/Sess25_script02_User050F_017.wav,neutral
6035,"맞아, 다 따졌지.",User043F,Sess22_script01,./ETRI/KEMDy20_v1_1/wav/Session22/Sess22_script01_User043F_018.wav,neutral
3883,"그치, 나 저번에 일할 때 단기 인턴할 때 울었었잖아 그때.",User027F,Sess14_script02,./ETRI/KEMDy20_v1_1/wav/Session14/Sess14_script02_User027F_015.wav,neutral
4970,"근데 나도 아까 네가 말한 것처럼 시간 쪼개고 다 남는 시간 많아, 솔직히.",User036M,Sess18_script02,./ETRI/KEMDy20_v1_1/wav/Session18/Sess18_script02_User036M_010.wav,neutral
9063,그다음에 걔네 헤어지고 나서 걔가 그 남자애랑 사귄 거야. ,User041F,Sess21_script06,./ETRI/KEMDy20_v1_1/wav/Session21/Sess21_script06_User041F_031.wav,neutral
10567,그런가 봐.,User067M,Sess34_script05,./ETRI/KEMDy20_v1_1/wav/Session34/Sess34_script05_User067M_033.wav,neutral
6209,어 나 그 누구지 젝스키스 나오는 편 때 울컥해가지고 막 아 어떻게 이러면서 봤다니까 그 세대도 아닌데.,User044F,Sess22_script05,./ETRI/KEMDy20_v1_1/wav/Session22/Sess22_script05_User044F_005.wav,happy
4076,나도 필요하다고 생각을 하는 문제야.,User027F,Sess14_script06,./ETRI/KEMDy20_v1_1/wav/Session14/Sess14_script06_User027F_008.wav,neutral
9152, 근데 약간 뚜렷하게 막 이렇게 지윤이 형아 부르는 게 아니라 이제 발음이 좀 어눌해서 지 에 지니형아 이렇게 부른단 말이예요.,User062M,Sess31_script03,./ETRI/KEMDy20_v1_1/wav/Session31/Sess31_script03_User062M_007.wav,happy
11539, 이제 갑자기 불렀는데 이제 남자친구도 좀 알고는 왔어.,User074F,Sess37_script06,./ETRI/KEMDy20_v1_1/wav/Session37/Sess37_script06_User074F_003.wav,neutral
5596,"형은 어, 형은 어떻게 생각하세요?",User040M,Sess20_script04,./ETRI/KEMDy20_v1_1/wav/Session20/Sess20_script04_User040M_005.wav,neutral
9511," 그래서 좀 오히려 그런 부분이 좋기도 하면서 옛날에 아빠의 그 모습이 좀 사라지는 게 쪼오끔 아쉽기는 하지, 어 그니까 그 옛날엔 아빠가 한없이 막 무섭기도 하고 막 이렇게 커 보이기도 하고 막 그랬는데 나도 나이를 먹고 커 버린까 막 아빠보다 키도 커지고 해버리니까 지금은 뭐 아빠한테도 뭔 뭘 하든지 뭐 하든지 그냥 아 이렇게 했어요 이렇게 했어요 나도 아예 그냥 좀 보고식으로 많이 바꼈지.",User063M,Sess32_script02,./ETRI/KEMDy20_v1_1/wav/Session32/Sess32_script02_User063M_013.wav,neutral
2030,어 처음에는 그 뭐였지?,User016F,Sess08_script03,./ETRI/KEMDy20_v1_1/wav/Session08/Sess08_script03_User016F_008.wav,neutral
2135,"근데 난 본 거 같애, 저번에.",User015F,Sess08_script05,./ETRI/KEMDy20_v1_1/wav/Session08/Sess08_script05_User015F_004.wav,neutral
8951, 근데 그게 맞긴 해.,User041F,Sess21_script04,./ETRI/KEMDy20_v1_1/wav/Session21/Sess21_script04_User041F_022.wav,neutral
9557,아아 맞다 그래서 그래서 너 파전 시켰지.,User064F,Sess32_script03,./ETRI/KEMDy20_v1_1/wav/Session32/Sess32_script03_User064F_004.wav,happy
7559,"그래, 반응해 주면은 또 나오고 또 나온다니까?",User052F,Sess26_script05,./ETRI/KEMDy20_v1_1/wav/Session26/Sess26_script05_User052F_030.wav,angry
12238, 그니까 이게 그렇게 짧은 바지가 아닌데 이게 짧다는 식으로 얘기를 하는 거지.,User077F,Sess39_script06,./ETRI/KEMDy20_v1_1/wav/Session39/Sess39_script06_User077F_012.wav,neutral
3546,근데 사람들도 되게 공감하고 있는?,User026F,Sess13_script03,./ETRI/KEMDy20_v1_1/wav/Session13/Sess13_script03_User026F_017.wav,neutral
10158,넌 뭐 그런 거가 좀 신기한 거 뭐 그런 건 안 먹어 봤어?,User066M,Sess33_script05,./ETRI/KEMDy20_v1_1/wav/Session33/Sess33_script05_User066M_012.wav,neutral
10071,우리 새끼 그거 뭐  혼자 사는 사람 거기 김종국도 나오잖아.,User066M,Sess33_script03,./ETRI/KEMDy20_v1_1/wav/Session33/Sess33_script03_User066M_038.wav,neutral
11433,어 엄마 엄마 같은 경우도 있으면 좀 덜 외로울 거 같은데. ,User073F,Sess37_script04,./ETRI/KEMDy20_v1_1/wav/Session37/Sess37_script04_User073F_003.wav,neutral
8443,솔직히 설거지 한 번 한 적 없고 빨래 한 번 한 적 없고 엄마 없으면 밥도 안 먹어.,User057F,Sess29_script06,./ETRI/KEMDy20_v1_1/wav/Session29/Sess29_script06_User057F_003.wav,neutral
3862, 그리고 다음 학기 수업이 되게 착잡해졌어.,User027F,Sess14_script02,./ETRI/KEMDy20_v1_1/wav/Session14/Sess14_script02_User027F_005.wav,neutral
10563,어 그 아파트가 뭐가 터가 안 좋았나?,User068M,Sess34_script05,./ETRI/KEMDy20_v1_1/wav/Session34/Sess34_script05_User068M_031.wav,surprise
1511,혼자 있으면  그냥 가만히 그냥 있어? 아니면 뭐 어떤 행동을 해?,User009M,Sess05_script05,./ETRI/KEMDy20_v1_1/wav/Session05/Sess05_script05_User009M_020.wav,neutral
11781," 그니까 나도 그랬잖아, 그 내가 저번에 뭐 술 마시고 뭐 이렇게 노는 게 어렸을 땐가 막 뭐라고 하길래 아빠 젊었을 때 생각해 보라고 아빠도 똑같지 않으셨냐고 이렇게 얘길 하니까 겁나 뭐라 하잖아.",User075M,Sess38_script04,./ETRI/KEMDy20_v1_1/wav/Session38/Sess38_script04_User075M_010.wav,neutral
8384,난 또 이름이 외우기가 쉬우니까 학교 다닐 때 나 타겟이 되게 많이 됐잖아.,User058F,Sess29_script04,./ETRI/KEMDy20_v1_1/wav/Session29/Sess29_script04_User058F_011.wav,neutral
3606,좀 면전에 대고 저도 왜요 이게 뭐가 문제지? ,User026F,Sess13_script04,./ETRI/KEMDy20_v1_1/wav/Session13/Sess13_script04_User026F_021.wav,happy
819,근데 아무리 그것도 어떻게 보면 준 명품이잖아.,User005M,Sess03_script05,./ETRI/KEMDy20_v1_1/wav/Session03/Sess03_script05_User005M_004.wav,neutral
5353,"내가 그래야지,  꼰대는 되지 말아야지.",User038F,Sess19_script04,./ETRI/KEMDy20_v1_1/wav/Session19/Sess19_script04_User038F_020.wav,happy
2768,"그래,  꼰대들이 많잖아. ",User020M,Sess10_script02,./ETRI/KEMDy20_v1_1/wav/Session10/Sess10_script02_User020M_008.wav,neutral
7094,"약간 그런 건 하고 싶어, 나는 엄마 데리고 내가 진짜 빨리 취직을 해서 엄마 데리고 약간 여행을 좀 다니고 싶어.",User049M,Sess25_script03,./ETRI/KEMDy20_v1_1/wav/Session25/Sess25_script03_User049M_025.wav,neutral
5135, 어 진짜 나도 코 고는 사람 옆에 있으면은 잠을 못 자겠어. ,User037M,Sess19_script01,./ETRI/KEMDy20_v1_1/wav/Session19/Sess19_script01_User037M_009.wav,neutral
1021,근데 내가 원래는 지금 내 방 쓰는데 원래 동생이랑 같은 방 썼단 말이야.,User007M,Sess04_script03,./ETRI/KEMDy20_v1_1/wav/Session04/Sess04_script03_User007M_003.wav,neutral
4320,그까 그런 거는 진짜 어쩔 수 없는 거 같애 꼰대 이런 거는.,User029M,Sess15_script04,./ETRI/KEMDy20_v1_1/wav/Session15/Sess15_script04_User029M_024.wav,neutral
3138, 막 그 여자친구가 남사친이랑 뭐 이렇게 술을 먹거나 이야 어 있으시구나.,User014M,Sess07_script02,./ETRI/KEMDy20_v1_1/wav/Session07/Sess07_script02_User014M_029.wav,neutral
2715, 그니까 안 먹겠지. ,User020M,Sess10_script01,./ETRI/KEMDy20_v1_1/wav/Session10/Sess10_script01_User020M_019.wav,happy
2507,그치 서로 안 좋게 헤어지고 서로 똥차인데 내가 좀 많이 일방적으로 상처를 받았다 라고 느끼면 이제 상대방을 똥차로 비유를 하는 거지. ,User017M,Sess09_script04,./ETRI/KEMDy20_v1_1/wav/Session09/Sess09_script04_User017M_012.wav,neutral
11450,근데 힘든 일은 응 대신해주니까.,User074F,Sess37_script04,./ETRI/KEMDy20_v1_1/wav/Session37/Sess37_script04_User074F_011.wav,neutral
3832,이제 야 못 나와.,User028M,Sess14_script01,./ETRI/KEMDy20_v1_1/wav/Session14/Sess14_script01_User028M_032.wav,neutral
5103,"그래가지고 그러면서 순간 이제 팔이 팔목이랑 이제 팔이랑 이제 같이 부러지면서 이제 팔 뼈가 튀어나온 거야, 근까.",User035M,Sess18_script06,./ETRI/KEMDy20_v1_1/wav/Session18/Sess18_script06_User035M_009.wav,neutral
5410, 그래서 얘기를 해야될 게.,User037M,Sess19_script06,./ETRI/KEMDy20_v1_1/wav/Session19/Sess19_script06_User037M_007.wav,neutral
3283,혹시 뭐 고민 같은 거나 혹시 뭐 이런 사람들한테 하는 뭐 그런 게 있나요? ,User013M,Sess07_script05,./ETRI/KEMDy20_v1_1/wav/Session07/Sess07_script05_User013M_011.wav,neutral
6041,바로 옆인데 어허허 바로 옆인데 추석 때 가서 완전 또 사육 당해야지 하루 세 끼 먹어야 돼.,User044F,Sess22_script01,./ETRI/KEMDy20_v1_1/wav/Session22/Sess22_script01_User044F_018.wav,happy
7124,"근데 우리가 상병 되고 이제 새로 막 이등병 애들 들어왔을 때 걔네들은 그냥 똑같이 그 선임이 똑같이 막  막 담배빵도 당하고 그랬었어, 근데 우 진짜 그런 거 다 참았어.",User049M,Sess25_script04,./ETRI/KEMDy20_v1_1/wav/Session25/Sess25_script04_User049M_010.wav,neutral
2138,"응, 그 진짜 말을 되게 잘 하는 걸로 유명하고 엄마나나 이모들이 자주 보더라고 저분을.",User016F,Sess08_script05,./ETRI/KEMDy20_v1_1/wav/Session08/Sess08_script05_User016F_002.wav,happy
10232,"거라고 나는 그렇게 생각을 해가지고 지금은 이제 그 뭐랄까 정, 분석이 안돼서 못 만, 분석이 안돼서 못 만드는 거지, 분석만 되면 만들겠는데 이제 그걸 분석을 할 수 있냐 없냐겠지.",User066M,Sess33_script06,./ETRI/KEMDy20_v1_1/wav/Session33/Sess33_script06_User066M_018.wav,neutral
9131,그니까 이제 뭐 이제 특히 이제 생일이 하필이면 또 추석 명절이시거든요?,User062M,Sess31_script02,./ETRI/KEMDy20_v1_1/wav/Session31/Sess31_script02_User062M_003.wav,neutral
9920,아 지니야 지니야 뭐 뭐해줘 이렇게 했지 그때.,User065M,Sess33_script01,./ETRI/KEMDy20_v1_1/wav/Session33/Sess33_script01_User065M_016.wav,neutral
1919,"그 그냥 사람 얘기 잘 들어 주고 약간 민망하지 않게 되게 어색하지 않게 잘 받아줘가지고, 응.",User016F,Sess08_script01,./ETRI/KEMDy20_v1_1/wav/Session08/Sess08_script01_User016F_021.wav,neutral
3710,"응 안 한, 폐지, 폐지됐지.",User025F,Sess13_script05,./ETRI/KEMDy20_v1_1/wav/Session13/Sess13_script05_User025F_033.wav,neutral
9188, 꿈이니까.,User061M,Sess31_script03,./ETRI/KEMDy20_v1_1/wav/Session31/Sess31_script03_User061M_014.wav,neutral
1166,나이를 드시니까 성격이 누그러지더라.,User007M,Sess04_script05,./ETRI/KEMDy20_v1_1/wav/Session04/Sess04_script05_User007M_006.wav,neutral
10429,"진짜 딱 서있는데 내 앞에 심형래가 있는 거야, 내 바로 앞에 줄 서있는데.",User067M,Sess34_script03,./ETRI/KEMDy20_v1_1/wav/Session34/Sess34_script03_User067M_025.wav,neutral
11948," 그 뭐지, 언제지?",User077F,Sess39_script01,./ETRI/KEMDy20_v1_1/wav/Session39/Sess39_script01_User077F_052.wav,neutral
10126, 그게 그러면은 별로 그렇게 막 안 그래 보이는데 그게 막 삼선 슬리퍼에 그냥 맨발로 한다 하면은 그거는 약간 거부감 들어 그건 좀 신기하다.,User066M,Sess33_script04,./ETRI/KEMDy20_v1_1/wav/Session33/Sess33_script04_User066M_016.wav,neutral
3697,찾아봐야겠다. ,User026F,Sess13_script05,./ETRI/KEMDy20_v1_1/wav/Session13/Sess13_script05_User026F_032.wav,happy
2654,어 돌 덩어리 같애. ,User017M,Sess09_script06,./ETRI/KEMDy20_v1_1/wav/Session09/Sess09_script06_User017M_021.wav,neutral
12078,"어, 할 수 있지.",User078F,Sess39_script03,./ETRI/KEMDy20_v1_1/wav/Session39/Sess39_script03_User078F_023.wav,neutral
7471,나는 아까 영상 보면서 눈물이 나오더라.,User052F,Sess26_script03,./ETRI/KEMDy20_v1_1/wav/Session26/Sess26_script03_User052F_018.wav,neutral
1039,"그 브레이크 타임 동안 그 홀에서 불 다 꺼놓고 다 같이 잠을 자, 그 홀 안자락 그 좌식 그쪽에 누워가지고 다 잠을 자는 거란 말야.",User008F,Sess04_script03,./ETRI/KEMDy20_v1_1/wav/Session04/Sess04_script03_User008F_002.wav,neutral
3216,아아 아 진짜요?,User014M,Sess07_script03,./ETRI/KEMDy20_v1_1/wav/Session07/Sess07_script03_User014M_036.wav,happy
11672,"우리 최근에 그 여직원 왔거든, 스 무살짜리 여직원 왔는데 추리닝을 입고 왔더라고.",User075M,Sess38_script02,./ETRI/KEMDy20_v1_1/wav/Session38/Sess38_script02_User075M_008.wav,neutral
10151, 볶음밥 정도?,User066M,Sess33_script05,./ETRI/KEMDy20_v1_1/wav/Session33/Sess33_script05_User066M_006.wav,neutral
655,너는 뭐 연락 안 되는 여자 만난 적 있어?,User006M,Sess03_script02,./ETRI/KEMDy20_v1_1/wav/Session03/Sess03_script02_User006M_015.wav,neutral
1418, 요즘 런닝맨도 보고 있어.,User010M,Sess05_script03,./ETRI/KEMDy20_v1_1/wav/Session05/Sess05_script03_User010M_014.wav,neutral
9863,그니까 난 답답하다고 지금. ,User064F,Sess32_script06,./ETRI/KEMDy20_v1_1/wav/Session32/Sess32_script06_User064F_034.wav,neutral
9146,아니 그 저는 이거 봇 그 AI 얘기 그게 나오자마자 저희 집 생각이 나더라구요.,User062M,Sess31_script03,./ETRI/KEMDy20_v1_1/wav/Session31/Sess31_script03_User062M_001.wav,neutral
8464," 그리고 나는 특히 우리 집은 아직도 제사를 지내잖아, 할아버지네가. ",User058F,Sess29_script06,./ETRI/KEMDy20_v1_1/wav/Session29/Sess29_script06_User058F_012.wav,neutral
9389,"어, 다시 코 골아.",User063M,Sess32_script01,./ETRI/KEMDy20_v1_1/wav/Session32/Sess32_script01_User063M_015.wav,neutral
925,근데 우리 집은 밥을 이렇게 따로따로 안 먹고 한 시간에 다 같이 먹는단 말야.,User008F,Sess04_script01,./ETRI/KEMDy20_v1_1/wav/Session04/Sess04_script01_User008F_005.wav,neutral
11518,어어 그때는 막 다 같이 신서유기 팀이 다 같이 했잖아. ,User074F,Sess37_script05,./ETRI/KEMDy20_v1_1/wav/Session37/Sess37_script05_User074F_024.wav,neutral
13122,그니까 좀 더 음 그런 것들이 있는 거 같애.,User084F,Sess17_script01,./ETRI/KEMDy20_v1_1/wav/Session17/Sess17_script01_User084F_008.wav,neutral
3471,진짜 힘든 거 같애.,User025F,Sess13_script02,./ETRI/KEMDy20_v1_1/wav/Session13/Sess13_script02_User025F_010.wav,neutral
11741,"유튜브 요새 재밌는 거 많더라고, 그 막 그 중이랑 목사랑 친구여가지구 막 웃기게 하는 거 낄 낄낄 상회?",User075M,Sess38_script03,./ETRI/KEMDy20_v1_1/wav/Session38/Sess38_script03_User075M_027.wav,neutral
4203,"그 선이라는 게 약간 좀 선을 넘었지, 그런 정도는.",User029M,Sess15_script02,./ETRI/KEMDy20_v1_1/wav/Session15/Sess15_script02_User029M_021.wav,neutral
3212,아 네 한 번씩 봐요. ,User014M,Sess07_script03,./ETRI/KEMDy20_v1_1/wav/Session07/Sess07_script03_User014M_035.wav,neutral
2022,근데 뭔가 외국인한테 설명할 수 없는 그런 게 있어.,User015F,Sess08_script03,./ETRI/KEMDy20_v1_1/wav/Session08/Sess08_script03_User015F_008.wav,neutral
3651,저 진짜 과일 너무 웃겼어 진짜.,User026F,Sess13_script05,./ETRI/KEMDy20_v1_1/wav/Session13/Sess13_script05_User026F_006.wav,happy
694,근데 그거를 다 엄마도 그랬고 뭐 전 여자친구도 그랬고 친구들도 그랬어.,User005M,Sess03_script03,./ETRI/KEMDy20_v1_1/wav/Session03/Sess03_script03_User005M_005.wav,neutral
1931,근데 그때는 그게 한국인의 정이었는데.,User015F,Sess08_script01,./ETRI/KEMDy20_v1_1/wav/Session08/Sess08_script01_User015F_036.wav,neutral
8021,"그냥 코 고는 게 원래  헬스인이었거든요, 완전 운동 진짜 운동을 업으로 하는 사람이었는데 와 코 고는 소리가 태어나서 처음 들었어요 그런 소리를.",User056M,Sess28_script03,./ETRI/KEMDy20_v1_1/wav/Session28/Sess28_script03_User056M_005.wav,neutral
3600, 어딜 가나.,User026F,Sess13_script04,./ETRI/KEMDy20_v1_1/wav/Session13/Sess13_script04_User026F_016.wav,neutral
3084,"예 아 저는 액션을 이제 뭐 진짜 좋아하기 때문에 약간 어벤저스 이런 거 너무 좋아하거든요, 액션. ",User014M,Sess07_script01,./ETRI/KEMDy20_v1_1/wav/Session07/Sess07_script01_User014M_056.wav,neutral
7531,"난 몰랐어, 무한도전 그 완전체 그 따로 팬클럽 있는지. ",User051M,Sess26_script05,./ETRI/KEMDy20_v1_1/wav/Session26/Sess26_script05_User051M_008.wav,neutral
3813,아니 그  중간에 그 유재석 그 아줌마?,User028M,Sess14_script01,./ETRI/KEMDy20_v1_1/wav/Session14/Sess14_script01_User028M_020.wav,neutral
5595,필요하다고는 생각이 안 드는데 그렇다고 꼭 이건 무조건 없어져야 된다 그건 아니지만 이제 좀 잘 생각을 해봐야 할 거 같애요.,User040M,Sess20_script04,./ETRI/KEMDy20_v1_1/wav/Session20/Sess20_script04_User040M_004.wav,neutral
7248,진짜 병원 가봐야겠다.,User049M,Sess25_script05,./ETRI/KEMDy20_v1_1/wav/Session25/Sess25_script05_User049M_033.wav,neutral
782,그러다 보니까 우리한테는 그런 거를 되물려 주고 싶지 않았던 거야.,User006M,Sess03_script04,./ETRI/KEMDy20_v1_1/wav/Session03/Sess03_script04_User006M_006.wav,neutral
5433, 꼬꼬마잖아 초등학생 시절이었어요 네.  ,User038F,Sess19_script06,./ETRI/KEMDy20_v1_1/wav/Session19/Sess19_script06_User038F_016.wav,happy
2703,아으 입 입만 쳐다보게 되더라 그 뒤로. ,User020M,Sess10_script01,./ETRI/KEMDy20_v1_1/wav/Session10/Sess10_script01_User020M_012.wav,happy
814," 그치, 뭔가 남자가 남자가 집안에 기둥이다라는 남자가 집안을 이끌어 간다는 사상이 많잖아.",User005M,Sess03_script04,./ETRI/KEMDy20_v1_1/wav/Session03/Sess03_script04_User005M_030.wav,neutral
10396,근데 거기 좀 많이 끌려간 거 같더라고.,User068M,Sess34_script03,./ETRI/KEMDy20_v1_1/wav/Session34/Sess34_script03_User068M_021.wav,neutral
11488,"이제 이쪽에서 딱 어 없다고 빌려달라고 하고서는 또 저쪽 가서 또 빌리고 있어, 다른 사람한테.",User074F,Sess37_script05,./ETRI/KEMDy20_v1_1/wav/Session37/Sess37_script05_User074F_009.wav,neutral
2203,"그니까 그것 땜에 나도 그 생각 했어, 이번 주제는 로봇과 감정이다. ",User015F,Sess08_script06,./ETRI/KEMDy20_v1_1/wav/Session08/Sess08_script06_User015F_006.wav,happy
6175, 연애는 딱 초반이 좋은 것 같애.,User043F,Sess22_script04,./ETRI/KEMDy20_v1_1/wav/Session22/Sess22_script04_User043F_008.wav,happy
7091,"아니지, 하나둘씩 배우면  되는 거지.",User049M,Sess25_script03,./ETRI/KEMDy20_v1_1/wav/Session25/Sess25_script03_User049M_023.wav,neutral
347, 기숙사 살았을 때.,User004M,Sess02_script01,./ETRI/KEMDy20_v1_1/wav/Session02/Sess02_script01_User004M_024.wav,neutral
5658,"유독 어떤 한 선생님, 한 선생님만 막 너 그렇게 너 마음대로 살아선 안된다 괜히 선생님들이 있는 게 아니다 하면서 계속 저한테 뭐라 하는 거예요.",User040M,Sess20_script06,./ETRI/KEMDy20_v1_1/wav/Session20/Sess20_script06_User040M_003.wav,neutral
2509,"나는 나 고등학교 때 연상이랑 사겼어, 두 살 많았어. ",User017M,Sess09_script04,./ETRI/KEMDy20_v1_1/wav/Session09/Sess09_script04_User017M_013.wav,neutral
1175,"난 나는 좀 많이 해, 엄마 아빠한테.",User007M,Sess04_script05,./ETRI/KEMDy20_v1_1/wav/Session04/Sess04_script05_User007M_010.wav,neutral
3421, 틀어줬었어.,User025F,Sess13_script01,./ETRI/KEMDy20_v1_1/wav/Session13/Sess13_script01_User025F_031.wav,neutral
12279,그럼 기분이 나빠.,User077F,Sess39_script06,./ETRI/KEMDy20_v1_1/wav/Session39/Sess39_script06_User077F_032.wav,neutral
1448,나는 지금도 있거든.,User009M,Sess05_script04,./ETRI/KEMDy20_v1_1/wav/Session05/Sess05_script04_User009M_003.wav,neutral
7574,나는 여성할당제?,User052F,Sess26_script06,./ETRI/KEMDy20_v1_1/wav/Session26/Sess26_script06_User052F_001.wav,neutral
3650, 왜 협박하냐고.,User025F,Sess13_script05,./ETRI/KEMDy20_v1_1/wav/Session13/Sess13_script05_User025F_008.wav,happy
8477,차례 차례 모실 살짝 모실 정도로는 해가야겠다 해서 해 갔 갈려고 이제 다 준비를 해놨는데 할머니한테 전화가 오니까 엄마가 갈려고 좋은 마음을 먹었는데 전화가 오니까 약간 욱했다는 거야. ,User058F,Sess29_script06,./ETRI/KEMDy20_v1_1/wav/Session29/Sess29_script06_User058F_022.wav,neutral
9012, 근데 그러고서 막 어느 정도 약간 사람이 취했던 것 같애.,User042F,Sess21_script06,./ETRI/KEMDy20_v1_1/wav/Session21/Sess21_script06_User042F_007.wav,neutral
10427,거기 뭐 중국에 볼 일 있어 왔는가.,User067M,Sess34_script03,./ETRI/KEMDy20_v1_1/wav/Session34/Sess34_script03_User067M_023.wav,neutral
12084, 약간 로봇이 인간에 감정으로 느꼈을 때?,User078F,Sess39_script04,./ETRI/KEMDy20_v1_1/wav/Session39/Sess39_script04_User078F_002.wav,neutral
13153,"응 응, 잘 하고 있군. ",User083F,Sess17_script01,./ETRI/KEMDy20_v1_1/wav/Session17/Sess17_script01_User083F_016.wav,happy
11889,맞아 그날  당연하지.,User077F,Sess39_script01,./ETRI/KEMDy20_v1_1/wav/Session39/Sess39_script01_User077F_014.wav,happy
1072, 그 시리 켜질 때 켜지기 바로 직전에 띵동  알지? ,User008F,Sess04_script03,./ETRI/KEMDy20_v1_1/wav/Session04/Sess04_script03_User008F_021.wav,happy
12257, 알고  그치.,User077F,Sess39_script06,./ETRI/KEMDy20_v1_1/wav/Session39/Sess39_script06_User077F_022.wav,neutral
409, 그래서 언니가 지금 딴 데 가있어서 그래서 엄마가 아빠 술 먹고 좀 좀 만취한 거 같으면 아예 다른 방에서 주무세요.,User003F,Sess02_script03,./ETRI/KEMDy20_v1_1/wav/Session02/Sess02_script03_User003F_013.wav,neutral
4951,"이제 보이고 이제 말, 서로 말하기도 하고 그랬는데  이제 크게 뭐 주제를 하나 잡아보자면 군, 우리는 이제 군대를 갔다 왔으니까 둘 다  군 가산점에 대한 얘기가 나올 수 있겠는데.",User035M,Sess18_script02,./ETRI/KEMDy20_v1_1/wav/Session18/Sess18_script02_User035M_002.wav,neutral
